"","PG.Genes","PG.ProteinDescriptions","PG.UniProtIds","P1_A12_25uL_3033_V2_ETI_post","P1_A1_34uL_3011_V1_ETI_pre","P1_A2_33uL_QC01","P1_A3_31uL_2937_V2_control_2nd","P1_A5_28uL_6015_V2_ETI_post","P1_A6_28uL_2586_V1_control_1st","P1_A7_31uL_6527_V1_ETI_pre","P1_A8_28uL_5076_V1_ETI_pre","P1_A9_34uL_6437_V2_ETI_post","P1_B10_25uL_6527_V2_ETI_post","P1_B11_28uL_6066_V2_ETI_post","P1_B12_29uL_6014_V2_ETI_post","P1_B1_31uL_6477_V2_ETI_post","P1_B2_27uL_3257_V2_control_2nd","P1_B3_28uL_6472_V2_ETI_post","P1_B4_24uL_2420_V1_ETI_pre","P1_B5_28uL_6021_V1_ETI_pre","P1_B6_28uL_6020_V1_ETI_pre","P1_B7_23uL_5241_V1_ETI_pre","P1_B8_33uL_2830_V1_ETI_pre","P1_B9_31uL_2899_V1_ETI_pre","P1_C11_22uL_3125_V2_ETI_post","P1_C12_5uL_2896_V1_control_1st","P1_C1_28uL_2511_V2_ETI_post","P1_C2_23uL_6303_V2_control_2nd","P1_C3_27uL_2652_V1_ETI_pre","P1_C4_24uL_6131_V1_ETI_pre","P1_C5_28uL_2888_V2_ETI_post","P1_C7_25uL_3068_V2_ETI_post","P1_C8_33uL_5241_V2_ETI_post","P1_C9_35uL_6092_V2_ETI_post","P1_D10_27uL_5181_V2_ETI_post","P1_D11_24uL_6922_healthy","P1_D12_5uL_QC04","P1_D1_28uL_6017_V2_ETI_post","P1_D2_26uL_6063_V1_ETI_pre","P1_D3_27uL_6720_healthy","P1_D4_27uL_5369_V1_ETI_pre","P1_D5_31uL_3452_V2_ETI_post","P1_D6_29uL_2888_V1_ETI_pre","P1_D7_27uL_3280_V1_ETI_pre","P1_D8_37uL_6057_V2_ETI_post","P1_D9_32uL_5731_healthy","P1_E10_20uL_6014_V1_ETI_pre","P1_E11_29uL_6425_V2_control_2nd","P1_E1_6841_healthy_31uL","P1_E2_24uL_1696_V2_ETI_post","P1_E3_28uL_6876_healthy","P1_E4_25uL_3125_V1_ETI_pre","P1_E5_31uL_6059_V2_ETI_post","P1_E6_29uL_6054_V1_ETI_pre","P1_E7_20uL_6219_V1_control_1st","P1_E8_32uL_5250_V2_ETI_post","P1_E9_27uL_6461_V1_ETI_pre","P1_F10_26uL_2899_V2_ETI_post","P1_F1_5uL_6845_healthy","P1_F2_27uL_6425_V1_control_1st","P1_F3_26uL_6067_V1_ETI_pre","P1_F4_46uL_6919_healthy","P1_F7_22uL_2937_V1_control_1st","P1_F8_32uL_6092_V1_ETI_pre","P1_F9_34uL_6066_V1_ETI_pre","P1_G10_5uL_QC03","P1_G11_27uL_5268_V1_ETI_pre","P1_G12_28uL_6589_healthy","P1_G2_28uL_5117_V1_ETI_pre","P1_G3_26uL_3067_V2_ETI_post","P1_G4_27uL_2420_V2_ETI_post","P1_G5_35uL_3118_V2_ETI_post","P1_G6_33uL_6067_V2_ETI_post","P1_G7_20uL_QC02","P1_G8_26uL_6924_healthy","P1_G9_29uL_2541_V1_control_1st","P1_H10_22uL_6063_V2_ETI_post","P1_H11_28uL_6856_healthy","P1_H12_52uL_6130_V1_ETI_pre","P1_H2_29uL_5076_V2_ETI_post","P1_H3_28uL_2586_V2_control_2nd","P1_H4_27uL_6017_V1_ETI_pre","P1_H5_30uL_6060_V2_ETI_post","P1_H7_25uL_2652_V2_ETI_post","P1_H8_25uL_3068_V1_ETI_pre","P1_H9_22uL_6057_V1_ETI_pre","P2_A1_9uL_2541_V2_control_2nd","P2_A2_11uL_QC05","P2_A3_1uL_5320_V2_control_2nd","P2_A4_10uL_3452_V1_ETI_pre","P2_A5_10uL_6536_V2_control_2nd","P2_A7_7uL_6921_healthy","P2_A9_8uL_1638_V2_ETI_post","P2_B11_9uL_6127_V1_ETI_pre","P2_B12_1uL_6917_healthy","P2_B1_9uL_3405_V1_ETI_pre","P2_B2_13uL_6508_V1_ETI_pre","P2_B3_11uL_6879_healthy","P2_B4_2uL_5270_V2_ETI_post","P2_B5_7uL_6437_V1_ETI_pre","P2_B6_16uL_5320_V1_control_1st","P2_B7_7uL_6139_V2_ETI_post","P2_B9_2uL_6127_V2_ETI_post","P2_C10_13uL_6844_healthy","P2_C11_9uL_3405_V2_ETI_post","P2_C12_12uL_3011_V2_ETI_post","P2_C1_12uL_6021_V1_ETI_pre","P2_C2_10uL_4763_V2_ETI_post","P2_C3_10uL_6013_V1_ETI_pre","P2_C4_14uL_3067_V1_ETI_pre","P2_C6_14uL_3599_V1_ETI_pre","P2_C7_10uL_5270_V1_ETI_pre","P2_C8_14uL_6054_V2_ETI_post","P2_C9_3uL_6020_V2_ETI_post","P2_D10_14uL_QC08","P2_D12_9uL_6013_V2_ETI_post","P2_D2_14uL_6472_V1_ETI_pre","P2_D3_11uL_6461_V2_ETI_post","P2_D4_11uL_5737_healthy","P2_D5_17uL_6052_V1_ETI_pre","P2_D7_9uL_6059_V1_ETI_pre","P2_D8_13uL_3257_V2_control_2nd","P2_D9_10uL_6064_V2_ETI_post","P2_E10_15uL_6058_V2_ETI_post","P2_E11_10uL_6508_V2_ETI_post","P2_E12_2uL_3599_V2_ETI_post","P2_E2_11uL_6886_healthy","P2_E4_9uL_6053_V1_ETI_pre","P2_E5_8uL_6722_healthy","P2_E6_50uL_6128_V2_ETI_post","P2_E7_10uL_3280_V2_ETI_post","P2_E8_13uL_6718_healthy","P2_E9_11uL_6060_V1_ETI_pre","P2_F11_8uL_6131_V2_ETI_post","P2_F12_4uL_6653_healthy","P2_F1_4uL_1696_V1_ETI_pre","P2_F2_8uL_3118_V1_ETI_pre","P2_F3_7uL_5268_V2_ETI_post","P2_F4_8uL_QC06","P2_F7_7uL_QC07","P2_F9_7uL_6219_V2_control_2nd","P2_G10_5uL_6064_V1_ETI_pre","P2_G11_5uL_6015_V1_ETI_pre","P2_G12_7uL_6637_healthy","P2_G1_6uL_2830_V2_ETI_post","P2_G2_4uL_6303_V1_control_1st","P2_G4_4uL_2833_V2_ETI_post","P2_G5_8uL_2896_V2_control_2nd","P2_G7_10uL_4763_V1_ETI_pre","P2_G8_7uL_5369_V2_ETI_post","P2_G9_6uL_6855_healthy","P2_H10_6uL_6139_V1_ETI_pre","P2_H11_7uL_3033_V1_ETI_pre","P2_H12_7uL_6490_V1_ETI_pre","P2_H2_5uL_5250_V1_ETI_pre","P2_H4_9uL_6053_V2_ETI_post","P2_H5_9uL_4607_healthy","P2_H6_10uL_6490_V2_ETI_post","P2_H7_7uL_6058_V1_ETI_pre","P2_H8_5uL_1638_V1_ETI_pre","P2_H9_7uL_6719_healthy","P3_A1_6uL_6923_healthy","P3_A2_8uL_6888_healthy","P3_A3_7uL_2833_V1_ETI_pre","P3_B1_7uL_QC09","P3_B2_8uL_2511_V1_ETI_pre","P3_B3_2324_V1_ETI_pre","P3_C1_6536_V1_control_1st","P3_C3_11uL_2324_V2_ETI_post","P3_D1_7uL_5181_V1_ETI_pre","P3_D3_7uL_6865_healthy","P3_E1_8uL_6052_V2_ETI_post","P3_E2_10uL_6130_V2_ETI_post","P3_F1_7uL_4642_V1_ETI_pre","P3_F2_5uL_QC10","P3_F3_8uL_6477_V1_ETI_pre","P3_G1_9uL_5117_V2_ETI_post","P3_G2_8uL_4642_V2_ETI_post","P3_H1_7uL_6843_healthy","P3_H2_6uL_6128_V1_ETI_pre"
"31","GATD3B;GATD3","Putative glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial;Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial","A0A0B4J2D5;P0DPI2",9.21069269375839,13.0619875060925,12.1759563573245,13.2356069043142,14.0744543271775,8.42323974017663,13.1585146911907,12.6749385120539,12.9921078509067,13.5902427612306,13.3226146303067,12.0284658584841,12.3097846931389,12.7326645797599,12.5773779488932,14.1005223373672,12.91858164898,13.00585477951,13.0817703832989,12.869828833181,13.1728444847495,13.847275500036,12.024673199379,13.4613293996372,13.7350962926413,12.9606603795671,13.8000833406319,12.3781162138122,13.1704712547846,13.1585586515237,13.805797255346,14.1080881601394,13.4684578135195,11.3539086626405,14.006563233616,13.6577444823739,13.6325810720826,13.5637196825559,13.6605060494004,14.2101824469488,13.2998839740237,14.0697257583554,13.9030041217885,12.933418684762,13.0041477760994,12.4667499401208,12.0469052340071,12.3546825416919,13.1542169961245,13.1264940190654,13.0045265326981,12.2064371618319,12.5821032894759,13.0320451382192,12.7139283344462,11.6882477197528,13.0345486902011,12.1134953488629,12.1958290325167,13.2089547045412,12.3685393409956,13.8545894596307,12.6038046036305,11.3562272762314,12.0729029759304,12.4474138663235,12.145875474068,9.64985282411809,12.782531985471,11.6587314528691,12.2467279610391,13.6574483149785,12.8206125743677,11.8098464619736,11.6963044499763,10.0528220038842,11.02352352579,12.2460011157916,12.0891248894796,12.3740858896795,9.59000790934545,11.8071018461925,12.4692608590806,13.9741486517942,13.4613984470101,13.6410641642606,14.6472058724601,13.8456555133537,13.6331133401524,13.7633350786008,14.2010753781153,12.3250143099612,13.7959115355282,13.4054778533441,12.462343193326,12.4501166818886,13.7638499577207,13.0352191481872,13.762851334057,10.4732927419773,13.0280071072298,12.7059625319427,12.7068931770832,14.6057754004621,14.3162503143503,13.5467505783999,12.9835997419229,13.1861691621575,14.3663322142388,10.8959123130872,10.9559432163003,13.4912816283572,13.2655411831551,13.897029884698,13.63754896153,11.9651132116027,12.9481025861845,13.0412533228054,13.4329955456065,13.5051159815246,13.2003818854265,14.1227861470808,8.7074039659086,13.9416381541564,13.7203269282109,12.9811457474071,11.311714767742,12.5125184240888,13.2396690244595,14.2297479610077,8.84024026067159,12.8068737961699,12.916075825215,10.5577889689059,10.1424510989715,11.094389022097,11.7048223189793,11.9325118285583,12.3696658357336,13.5124896528574,11.3564814156802,11.9711449136849,13.0538035074612,12.6317254979153,12.3547760202396,10.7787795987816,12.0896033373497,11.5891401272787,12.1334442342078,8.98980283503564,11.6345122477474,12.4943255529028,11.0885002732022,11.0073311386967,9.07441431012393,12.2849767605591,11.8634278332901,10.5237711429273,11.9376817867916,12.1473478911476,13.0588877211143,11.821003988222,10.5964549959646,13.4421125705733,12.1276760974095,12.3143460165444,13.0056018326264,12.5897862228376,13.0009723403012,12.9269636408768,12.6924729690973,12.8353561910478,12.5877536201583,12.7366632198151,11.3407088428935,10.185560786866,11.7445794406678
"57","WDR91","WD repeat-containing protein 91","A4D1P6",16.7011131469616,17.1975009463664,16.5667185377934,16.3979796763346,16.441580208558,16.2248923539664,16.914362864428,16.6377302790385,16.6781427815567,16.5628258547855,16.1695516676111,16.8342517776928,16.6486655825208,16.3641997780936,15.9321868773975,16.4889311363266,16.4886662938815,16.3555794845021,16.3910679222764,17.33803962188,16.4856228126836,16.914029019227,17.223511953074,16.5282442438386,16.560647514862,16.3483946311795,16.6749503083457,16.9125432267604,17.0851338513091,17.0743264364619,17.0395848489007,17.2437484710245,17.1171615463762,17.125567514445,16.6859687866626,16.8821432704962,16.6954089598069,16.7536193763054,16.9052083669723,17.5487288235674,17.1271752322531,17.1861072165571,16.4609404310642,16.2690530735043,16.0785178871859,16.2015749193674,16.0357669699964,16.4782193052921,16.9378814092255,16.3452642320845,16.3039434149965,16.3536611120548,16.5034113845639,16.6062034856602,15.9394797274619,15.6080505310557,16.1606163463477,15.0451755551044,18.1853532450298,16.5705376974578,15.6997726373651,16.9791036547405,15.4241816344789,16.3780761118817,15.7432677679155,16.3339630543668,15.272705849678,17.6244083208948,16.3121607956925,16.2448048312016,16.0570651941915,16.6924292683406,15.8943273255325,14.6273088725588,15.6774924696999,15.1919908278087,15.381927096103,15.6068996748052,15.8219878249522,15.6778187229433,15.5743171475289,15.7143727214036,16.4060501869317,16.9637605321195,16.900707777657,15.7938604681803,16.5159212037027,16.6815571252883,16.3754077751482,16.6542037366099,16.2933452146103,15.509912569043,16.6193914282443,16.1826076710193,16.0626672806654,14.8661555742915,16.0903759456473,16.4851699705384,16.6349120048717,13.8728021384978,16.3740807750237,16.5758847751695,16.7111648265414,16.2278675641367,16.0454364940338,16.4555237592644,15.6817593591964,16.4230124314194,16.7150980055181,16.2354202643252,14.8288611522938,15.759148577886,16.7602138766374,15.9424664316519,16.8312739188958,16.2786844245568,16.6516879207795,16.314514827392,15.4638998126547,16.5789353574047,16.4978503084514,17.0119158750113,15.6510201338171,17.048596772081,16.7327632052641,16.8930112247701,15.6697160611436,17.0798088046128,16.378281326004,16.9460149186585,15.0401109368025,15.5010903106952,15.3776027801696,15.3476180278563,14.8037031935813,14.5830578800594,15.1699386829619,15.4022522221403,14.9655607726893,15.4157664839611,15.6997618408531,15.5667557552604,14.9735020571476,15.9731939973812,16.0194309770694,14.8442300953473,14.7343473777573,15.4810721763765,15.5422843320884,14.8077374163083,14.7174190762515,15.0268152632998,15.4858008523916,15.1583140943831,15.6396446703274,16.1328626088731,15.567111042544,15.8208826643642,15.6176228223089,15.8861405661236,16.0681006748721,15.721661032141,16.439464211841,15.7462475731598,15.9995168425789,15.606551827628,16.0645528477708,16.3293713612199,15.8573215693991,16.4241698464697,16.0953968101653,16.1838395869726,15.774787226648,16.1975562393613,16.0964779762933,15.6732968189408,15.989226454969
"63","NEURL1B","E3 ubiquitin-protein ligase NEURL1B","A8MQ27",11.6137844161904,14.0041128946064,13.8312689284584,12.8677616524371,10.7158710689744,11.0201583583484,12.9804895305723,11.0266282368552,12.9227505880704,11.4609652003063,13.5543378477474,11.3205050472809,11.8491316486503,11.5101009423591,12.2314293942136,11.7178438716935,11.6783602825692,11.4117493238909,10.1149247360293,12.9199817283822,12.2135105064147,10.9483864608503,12.3275090936405,12.2633488986944,11.6412716525767,12.1860401446606,12.3067777380695,13.4421549290353,11.7865485074106,13.2455977016936,12.9191160567803,12.8281100765858,11.6516958391885,12.7276964852245,13.210487201677,11.860364534084,12.5365557457404,13.1112692288869,13.143991652333,12.733697110417,12.2464084292087,13.8588440265748,13.0012798847728,10.9908794980176,9.54168319421603,12.8772411507926,11.5269563696789,13.0032442088687,11.8938400161968,12.18537996454,12.1853875983906,11.2692150563863,11.6405925418338,12.4207390327577,11.8070917623804,10.5129496243578,11.8849449819326,13.2774386663541,11.6279904973798,10.6165750872458,11.6695697683977,13.8116605751222,10.8799310711712,11.1714984150878,11.2506576091402,13.4538777599405,12.7951192586036,9.64926325455389,14.0650108558765,13.7177848348593,10.4964415168762,11.0167779907751,11.2692428883351,11.6722313686813,12.0148824343518,11.7460238876326,12.4292931179966,11.5764002998745,11.5447392099706,12.2249404792284,12.1632558406444,11.0980555296861,12.1116168455376,9.48249047716904,11.5457764808675,11.1012248667977,11.2653217989635,10.39525033014,10.6509560353087,11.1880684924416,10.6835261871993,10.7436479960827,7.7747735202701,10.1961458221481,10.2301788849216,10.570514822897,11.3589758322476,11.073735510229,11.6938934726316,10.4578768894558,10.6285389023013,10.113032581517,10.7979173449974,10.639576191708,11.8121170418606,11.7471096962611,12.2361454274612,11.4674808918826,10.3622627218364,11.5017910745728,10.3853036356053,10.7508146878081,10.3213128938535,11.814026639524,9.45232095592821,10.9974275889053,12.1666734968605,10.0121097300328,10.514353078722,8.73167284212587,10.0200645901365,11.3215927902046,11.2461450852347,11.2048882089946,11.0011394569967,12.4303930590545,15.1557331731051,11.554918318361,11.6089806175943,11.4072811764747,11.2459003076673,11.4384467562897,10.7481279782695,12.9938771054885,14.1602171996798,12.313594799646,10.8402219774376,11.7617057137901,10.2973978122417,8.74791730573299,10.1348057143127,9.43476613326815,9.9494034925795,10.7431995967502,9.46191331203265,11.6131277457128,10.0920070253854,10.15685316076,7.84014903555259,8.99122062380571,10.2002069427471,8.11531338588987,10.9194278110449,11.5665456878266,12.5526114818265,9.14346244929676,10.2794022631766,8.92542337640748,10.6396012811739,11.3647769639718,11.4819922817405,11.4632694677535,11.8105107307514,10.7452416892572,10.0406302928723,10.025034124873,11.4772374105515,11.2306864127329,8.82989647956607,13.7003779640841,10.3558315784724,10.4900752824686,10.5390645578041,12.7952261237379,12.0002971550003,11.7400329018386,11.3783035311343
"70","MASP2","Mannan-binding lectin serine protease 2","O00187",12.6553295637699,12.903705573182,14.0927866259121,13.6108752663929,12.9242588155708,13.5097870955196,12.6933843837255,13.2899796376049,13.3226582342626,13.0059743253576,14.2350095957556,13.8705327595779,13.2010279438261,13.1149895334455,13.3262181345796,12.7313569544402,13.8273829009021,12.8114298664482,13.6676624713883,12.7141137065432,12.8353257023615,14.2111558731246,14.1958598436673,13.8786301725,14.0720897639811,13.8403405148098,13.5963389205306,13.5554864478869,13.4671625841908,13.711939511554,13.5131814465526,13.5864726791023,14.3198049065295,14.3004384953995,13.6207557912467,14.208363669031,12.9786380994718,13.329632300093,13.3835744566219,14.1553266209335,12.9811493601594,13.7326271235533,12.0956433368445,14.5366794933664,13.8356909479346,13.5694333144129,14.4823152994091,14.10790964549,14.5897931097842,13.2007584268722,12.8007061449577,13.220123641348,13.7369366270417,13.4800397228506,14.3411097662409,13.4322923779056,13.4549479896003,13.4246353144771,12.9484360488577,13.3254885753286,13.2665422519462,11.4234276507394,14.3028827177282,13.2701497263606,13.8361941401754,13.1689661809816,14.1573861284583,12.0415197255812,12.6250404683567,13.6624324488999,13.810362779742,13.2950747753553,13.5795093947912,14.3724484660018,13.5959475884153,13.1684438453265,13.9214804712084,12.6810889188488,14.057772655526,13.7390675151425,13.7086794155248,13.7445622577308,12.3927333426559,12.9558654839235,12.9890421886296,12.6757686362749,13.123206388812,13.7627323582459,13.9053975891809,14.0691173661572,13.5598764130471,13.8661834548072,13.213166771473,14.1486410614704,13.6354790372101,13.8706114357152,14.2362241784023,12.9000430196319,13.906299073104,13.4046254986003,13.9519410580594,13.649426325311,13.4545245000346,14.2743273965411,12.7018213748876,13.4735930996758,13.4986895401348,14.1405430791784,14.1898492706671,12.0390966905074,14.3658332067419,13.0823854353321,13.3666210586311,13.671839785258,13.2848544056079,13.8401439253659,12.6596495689593,13.7103780412465,13.3244872982352,14.4353033837653,14.0540281094021,14.0870387855175,14.2102621133801,13.9508166878678,14.2532096687461,14.1124699771419,13.2690852269336,14.1751294674324,13.9617157293778,13.8394013494184,12.2584117154223,14.1502326775044,14.4288236682274,13.6890715809409,13.6984408198122,12.6088941172127,13.264648474553,14.2631783541358,13.5459621693917,14.0079942842971,13.9415125178145,13.3576261087775,14.204039848741,13.7997359872928,13.5174148078761,13.212860521795,14.1794801067893,13.7115061686487,13.7395512174442,14.0559316574615,13.4733812791108,13.7018048771427,13.4521980562572,13.5016562326376,13.6190566114685,13.6662116623118,14.2622364556944,13.6737530314371,13.5720804545863,13.6246720998794,12.9954118346131,12.6720588733077,13.6977657157499,13.3732599471411,14.1493468353866,14.0431103832528,13.7886821406821,13.7108601975222,13.4073118788551,13.5280090051299,13.3087688040485,12.9289521071724,14.1443805578557,13.6148583260385,13.5960473422501,13.2342727233397,13.3736185558906
"74","CLIC1","Chloride intracellular channel protein 1","O00299",9.71625801604671,9.92459871218656,10.2913476652732,9.50588209649205,9.80508683851642,10.2563572504951,9.78239925426095,9.71535451548769,10.6496103888098,9.4163123801626,8.91918249876409,9.75911955898079,9.19646991362338,9.45287179586346,10.8641377754117,9.07717314583001,10.8868251874472,10.3005374250871,10.1573687244186,10.04022181688,8.8272568445607,9.59145749852021,10.7685837556935,10.3433129843372,10.707263791589,10.2747786880537,9.65030098813399,8.71326261067794,11.0612978130793,10.7339559592336,11.4217833406119,10.823522898368,8.94334001641035,10.8594988445654,9.37686712684767,9.67135785999965,10.7884383780162,9.70919583883269,8.52441995415661,9.73136614945271,9.72784192470514,9.72420657840617,8.97871684489479,9.9961599498898,9.64413410335869,10.7499816082472,10.8698850322329,10.1230526670582,9.61919666735571,9.69770826386859,10.4401050814855,9.91233312578125,10.4598088865219,8.78400114584692,9.97031658935131,11.9773813000438,9.71090432966654,9.49527861525924,11.1194412191355,10.6551197540012,9.60238079555311,11.0343973371045,10.0529413884509,10.2644402194107,9.52354754732278,9.27850877340017,9.70031495525233,9.65308251317112,11.1779213512688,10.0781747356549,12.7228656194911,9.91178721662167,9.56549660679086,9.28557630532966,10.8658303208064,9.87015607362941,9.92216875905098,9.97938651637184,12.1601891084153,9.80239610193306,12.305448234325,9.55099162395598,9.77552420363464,10.1615412522128,9.33232068421334,11.8802404922726,9.47016735092583,9.83559389053551,9.05323530366397,10.6410805853381,9.47339314413389,9.63995431041173,9.88272085906849,9.72395273105501,10.3901811215752,9.65566086460582,9.80522206967153,11.2265231488388,9.02681295713967,9.4993729973232,9.56136617006939,9.51181044598294,9.50812889097904,9.46628572333376,9.47792389215775,9.59590791757826,10.2415332464435,9.84014606231628,9.57311558868345,9.72699448153504,9.95009658906975,8.659878968933,9.09997397181384,10.5667877072825,9.66505674274464,8.85772429669,11.4845848759283,9.46245272851266,10.1012367190314,10.9355976306546,10.1503979933811,9.48392914647946,9.60844891179331,8.62826037472173,9.4185336908638,9.44843079389029,11.5550684026916,9.00797735510953,9.92320076194413,9.85583293730583,9.1142137789651,8.55104645564197,9.51528189524963,9.51558368458053,9.46351037723084,9.2822846995948,9.27527834072223,9.7021265603971,9.35546280291294,10.4138106203486,9.55310456885442,9.60934448426628,9.34761640975994,8.60355469396123,9.49129056911091,9.68189396761414,9.35972731679983,10.0014471369065,9.56495891330466,9.69488880905192,10.0978539099511,9.39786018034068,9.83268318630783,11.4183892173281,10.2571251324152,9.81907873490624,10.2938013894107,9.75378877681908,11.7764531806671,9.64812520627125,10.508408336767,9.36534344463214,10.2716535312417,10.8938582104268,11.1308909356692,10.5197417264687,9.41129430804873,10.4094918783959,9.71783923086993,9.92088862627283,9.57715073381278,9.32386745525819,9.89552063235328,10.0329705543381,8.88750098027286,10.5524778936984,9.0313268787587
"75","PIK3CD","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform","O00329",11.6369901021248,11.4126464776309,10.6373677854475,11.2352739149101,10.9273662153359,11.1521637249181,11.7263558409264,11.7871776423886,11.936621817665,11.1178126865909,11.4974259328145,11.346098736518,11.3821903782129,11.7316490455063,11.5454053520639,11.3040630239749,10.51742331473,10.6956714963061,11.235946077355,11.1757100192814,11.7073790146283,11.2184513129372,10.0659625248466,10.9703432323252,11.3917503874994,11.6093226913554,9.7077467000994,12.3050938738555,11.2510268392073,12.100670566618,11.7621384163475,10.8709880255235,11.383368090214,10.1619718216443,11.1508627450719,10.7446690067419,11.2031208900193,11.1697916493768,11.5185216812154,11.2589269949095,11.4396520308557,10.1459082467571,10.4174372520142,11.0706435426918,11.5854432956868,11.2855816775544,11.2079697044226,11.0566911301857,11.3347773796586,11.1267913343148,11.5913774410826,11.1140064652345,11.7421197260901,11.3968583196465,10.7530473697006,11.2658609585811,11.0866197944676,11.4685478380355,12.79973426616,11.6384820764551,11.6836725961916,12.6589314120779,10.718385519096,11.570708561947,11.1024941694215,11.4966231241378,11.4494235393458,13.0824815867969,12.6051884202104,11.6549791973745,10.6495623617125,11.5492312144329,11.3596696850879,10.9876845493813,11.0493120359589,12.0389668504799,11.8518057481969,11.7511088371804,11.10476654722,12.0410205448072,11.265848923082,11.6116011611873,11.8462012725983,12.0476380403119,11.8867069578459,13.5828083515258,14.984250745413,13.1206473943545,13.5082633395565,14.4544409562323,13.5269379659557,14.2262172023096,13.6037234021037,12.4981833855198,13.9522735075037,15.5553156712636,15.519116280982,13.1343259268794,14.9528875164535,15.7257764001388,12.8019424160963,14.0140386344787,14.4026085111709,13.9197533953209,15.1099634642504,13.638927475099,13.9248508112695,14.5192714580084,13.7294503284069,12.7177488208761,14.982186132074,12.4003895752785,13.5674740014585,11.2656948051957,13.7915431259296,13.2869834479611,11.8845951975471,12.8883897791267,12.6140506369462,12.9020277171575,13.001885559234,14.6089444966966,12.9655688804089,13.2126594750828,15.1691314386741,14.3946428035318,15.5005841247588,14.5370078957959,13.6192026942185,14.7483058413703,13.359771678405,13.5819168997402,14.2061714812827,13.0556874335986,13.2361453969028,12.2234901663775,13.4305611570237,12.8750780099389,12.4375702084933,12.7669113790014,12.5545680890806,12.7407156679895,13.1995140978486,14.487501432943,11.3505300881427,12.0852794046038,13.1176361651161,12.0818958279679,13.7372343342139,12.8224949790973,13.6699724421073,12.2260526062407,12.2716833731829,13.8359836487495,12.7705850218296,12.6886296997655,13.8950754727655,12.0066115855186,11.5570609319267,11.6543271869336,11.5802132649614,11.8906105368528,11.6112053035453,11.3535131305528,11.8553938883383,11.8848018277142,11.3344555372861,11.7023050702821,11.0697335656915,13.1226815615626,10.5762981954591,11.2458408818404,11.7851021930273,11.504911907336,11.9600550659392,11.5411193988748,11.8055507103437
"76","QSOX1","Sulfhydryl oxidase 1","O00391",8.75349300677268,9.99879449841659,9.29669275586582,9.62436981343612,9.39034014596523,10.3680229797756,9.07960609560192,9.79667745065957,9.19363037918381,9.18108518840745,9.96976177981986,9.4074884031853,8.89683367167063,9.62178037115202,9.65510637813335,10.1775228336569,8.80456430803937,9.28932250821225,9.55858967322461,10.1050053666335,9.79212697148206,10.4582899496791,10.6074693390228,9.34161434691114,9.41456104240285,9.27535750747498,9.59588238501807,8.72843053685496,9.85695188492051,9.47212762968241,9.92732651239889,9.36950541689955,9.53979775644991,9.62898478121405,8.98176887883194,8.93437602592681,8.72300690618611,8.89698938768901,8.66701006453664,8.22287001051539,9.25741127528087,9.41529169399903,9.92410125807669,9.75149333000889,8.07329414003823,11.3036627773051,9.2818478397391,9.27695414063627,9.09622934824455,9.66444062016926,9.88918822307405,9.62303897584578,9.04391590198273,9.86596506710572,10.1482353543426,10.0632926859336,9.75778850925454,9.5089384701299,9.12110254109448,9.45175576195018,9.25628582949981,9.36391116025977,10.517893248494,9.38289573966779,9.53870625236472,9.57605226173099,9.60496767295552,9.61122344918925,9.28985538983954,9.3094959361089,10.0248347615861,9.38760522172022,8.90825052850413,10.6250480884963,10.513615691952,9.35361798239607,9.30983951578999,9.64494146072135,9.26647824165549,8.91070835042818,9.85440139544999,9.68017633376705,11.1080612274166,10.0541384668975,9.7074990568615,9.74027519141203,11.3216444347136,10.4142648640056,12.2040957761833,11.1905416795865,11.6036740183922,9.80995253799975,10.5807544010227,10.2831532876873,10.2732670654079,11.5989233160431,12.0122372662382,9.50831896304559,11.3512140111422,12.0439787038055,10.1038145722678,11.6319656926842,11.0077659941903,12.4605519503321,10.5539662130419,10.9824214847923,9.66259187266072,10.5045529654437,11.6504233325291,8.99765623935549,11.3605699626153,9.07031510610824,11.5426461300034,9.24065815199712,9.41332560743659,10.9867922591039,8.85012230138405,11.2381374388463,8.70521709369618,10.5340458904282,9.45071656774654,11.7290987524616,9.51143659612162,10.8785058069812,12.3918542240762,10.1709055366535,11.2006695237895,10.9531769669807,9.34134921816145,10.3649473648594,10.1617152934119,11.4964005231705,11.096269430715,10.2794526661923,10.7393806095833,9.09204017925528,10.1043622134337,10.1584500424307,10.105441850844,10.5935661870974,10.2469346513277,9.92371567492114,11.5108374440708,11.1559429298747,10.4874437336847,9.2403509555402,10.9193236258544,8.86939672126694,10.2482631321385,8.9910242876803,9.25345029511466,10.9082160768075,8.52752996447482,9.02488919575402,10.0360420216389,9.71725779275985,11.1147479522962,10.442774203456,9.61494802050475,9.74321112851042,9.39798355763084,8.95121296147628,9.37818392089822,10.2605272041824,9.69855637351085,9.88900040448639,8.54854586892699,9.25002173228873,9.97295380658117,9.54693546324858,9.34106793731288,9.62247400750897,9.65781860314355,9.24987561377915,9.41034126671018,7.85383170883546,9.5679481259647
